Year,State,Sex,Age,Uncontrolled_Direct Costs,Uncontrolled_Indirect Costs,Uncontrolled_QALYs_Lost
35,Idaho,Female,45 to 49 years,2809617.74,8440100.02,125.57
35,Idaho,Female,50 to 54 years,2561449.7,7694602.48,114.48
35,Idaho,Female,55 to 59 years,2376013.91,7137552.84,106.19
35,Idaho,Female,60 to 64 years,2497023.6,7501066.29,111.6
35,Idaho,Female,65 to 69 years,2659488.18,7989110.39,118.86
35,Idaho,Female,70 to 74 years,3071098.14,0,137.26
35,Idaho,Female,75 to 79 years,2784121.89,0,124.43
35,Idaho,Female,80 to 84 years,2036894.88,0,91.04
35,Idaho,Female,85 and over,1660123.88,0,74.2
35,Idaho,Female,Total,37002296.87,82460055.9,1653.8
35,Idaho,Male,15 to 19 years,1953758.3,7503648.46,87.32
35,Idaho,Male,20 to 24 years,1271452.95,4883171.06,56.83
35,Idaho,Male,25 to 29 years,1295220.81,4974454.42,57.89
35,Idaho,Male,30 to 34 years,1400340.5,5378179.5,62.59
35,Idaho,Male,35 to 39 years,1488626.63,5717253.19,66.53
35,Idaho,Male,40 to 44 years,1592699.79,6116958.96,71.18
35,Idaho,Male,45 to 49 years,1504731.13,5779104.5,67.25
35,Idaho,Male,50 to 54 years,1324785.61,5088001.65,59.21
35,Idaho,Male,55 to 59 years,1178349.1,4525594.28,52.67
35,Idaho,Male,60 to 64 years,1220600.12,4687864.52,54.55
35,Idaho,Male,65 to 69 years,1332398.47,5117239.78,59.55
35,Idaho,Male,70 to 74 years,1628775.56,0,72.8
35,Idaho,Male,75 to 79 years,1464250.68,0,65.44
35,Idaho,Male,80 to 84 years,1086752.5,0,48.57
35,Idaho,Male,85 and over,881802.97,0,39.41
35,Idaho,Male,Total,20624545.12,59771470.33,921.8
35,Illinois,Female,15 to 19 years,22604119.82,78298392.23,1058.6
35,Illinois,Female,20 to 24 years,17010555.2,58922848.3,796.64
35,Illinois,Female,25 to 29 years,18216867.69,63101393.15,853.14
35,Illinois,Female,30 to 34 years,18949918.53,65640607.36,887.47
35,Illinois,Female,35 to 39 years,20893949.92,72374536.1,978.51
35,Illinois,Female,40 to 44 years,23211508.96,80402326.96,1087.05
35,Illinois,Female,45 to 49 years,22682521.37,78569967.27,1062.28
35,Illinois,Female,50 to 54 years,19312787.71,66897549.6,904.46
35,Illinois,Female,55 to 59 years,15843635.25,54880755.22,742
35,Illinois,Female,60 to 64 years,14743423.67,51069733.22,690.47
35,Illinois,Female,65 to 69 years,12755521.26,44183839.68,597.37
35,Illinois,Female,70 to 74 years,13093554.87,0,613.2
35,Illinois,Female,75 to 79 years,11464089.96,0,536.89
35,Illinois,Female,80 to 84 years,8460859.24,0,396.24
35,Illinois,Female,85 and over,7002695.88,0,327.95
35,Illinois,Female,Total,246246009.34,714341949.08,11532.29
35,Illinois,Male,15 to 19 years,16618206.48,72767787.73,778.27
35,Illinois,Male,20 to 24 years,9297904.6,40713656.39,435.44
35,Illinois,Male,25 to 29 years,9386129.59,41099975.88,439.57
35,Illinois,Male,30 to 34 years,10025145.99,43898100.33,469.5
35,Illinois,Male,35 to 39 years,10726924.94,46971049.4,502.37
35,Illinois,Male,40 to 44 years,11413077.06,49975571.68,534.5
35,Illinois,Male,45 to 49 years,10455478.54,45782440.15,489.66
35,Illinois,Male,50 to 54 years,8664404.45,37939686.5,405.77
35,Illinois,Male,55 to 59 years,7190244.47,31484636.08,336.74
35,Illinois,Male,60 to 64 years,6756513.14,29585413.72,316.42
35,Illinois,Male,65 to 69 years,5804022.97,25414650.63,271.82
35,Illinois,Male,70 to 74 years,5886652.84,0,275.69
35,Illinois,Male,75 to 79 years,5173044.65,0,242.27
35,Illinois,Male,80 to 84 years,3869153.53,0,181.2
35,Illinois,Male,85 and over,2882821.66,0,135.01
35,Illinois,Male,Total,124149724.9,465632968.5,5814.23
35,Indiana,Female,15 to 19 years,11889518.42,36763201.82,545.01
35,Indiana,Female,20 to 24 years,8627111.11,26675615.92,395.46
35,Indiana,Female,25 to 29 years,8940976.5,27646109.1,409.85
35,Indiana,Female,30 to 34 years,10163974.59,31427702.59,465.91
35,Indiana,Female,35 to 39 years,11569143.96,35772582.12,530.32
35,Indiana,Female,40 to 44 years,12588457.27,38924368.4,577.05
35,Indiana,Female,45 to 49 years,12928886.28,39976998.11,592.65
35,Indiana,Female,50 to 54 years,11517517.58,35612949.83,527.96
35,Indiana,Female,55 to 59 years,10001154.79,30924252.67,458.45
35,Indiana,Female,60 to 64 years,9963317.73,30807257.91,456.71
35,Indiana,Female,65 to 69 years,9621836.58,29751374.9,441.06
35,Indiana,Female,70 to 74 years,10712121.65,0,491.04
35,Indiana,Female,75 to 79 years,9680591.95,0,443.75
35,Indiana,Female,80 to 84 years,7045350.7,0,322.96
35,Indiana,Female,85 and over,5192932.46,0,238.04
35,Indiana,Female,Total,150442891.56,364282413.36,6896.22
35,Indiana,Male,15 to 19 years,8438201.22,33398763.23,386.8
35,Indiana,Male,20 to 24 years,4647146.63,18393606.18,213.02
35,Indiana,Male,25 to 29 years,4469844.31,17691835.96,204.9
35,Indiana,Male,30 to 34 years,5001207.24,19794993.26,229.25
35,Indiana,Male,35 to 39 years,5608656.39,22199303.13,257.1
35,Indiana,Male,40 to 44 years,5988952.14,23704530.07,274.53
35,Indiana,Male,45 to 49 years,5643028.63,22335349.96,258.67
35,Indiana,Male,50 to 54 years,4764169.29,18856786.86,218.39
35,Indiana,Male,55 to 59 years,4204964.54,16643430.45,192.75
35,Indiana,Male,60 to 64 years,4263724.55,16876005.08,195.45
35,Indiana,Male,65 to 69 years,4118561.22,16301442.39,188.79
35,Indiana,Male,70 to 74 years,4526239.01,0,207.48
35,Indiana,Male,75 to 79 years,4021932.58,0,184.36
35,Indiana,Male,80 to 84 years,2937365.64,0,134.65
35,Indiana,Male,85 and over,2018067.09,0,92.51
35,Indiana,Male,Total,70652060.48,226196046.57,3238.65
35,Iowa,Female,15 to 19 years,3814467.06,12205163.55,177.52
35,Iowa,Female,20 to 24 years,2980593.27,9537014.66,138.71
35,Iowa,Female,25 to 29 years,3028985.6,9691855.78,140.96
35,Iowa,Female,30 to 34 years,3197647.87,10231525.04,148.81
35,Iowa,Female,35 to 39 years,3580057.25,11455121.66,166.61
35,Iowa,Female,40 to 44 years,4280177.56,13695299.06,199.19
35,Iowa,Female,45 to 49 years,4529398.06,14492730.75,210.79
35,Iowa,Female,50 to 54 years,4049760.76,12958033.61,188.47
35,Iowa,Female,55 to 59 years,3614064.86,11563935.92,168.19
35,Iowa,Female,60 to 64 years,3554008.28,11371772.69,165.4
35,Iowa,Female,65 to 69 years,3391331.56,10851255.41,157.83
35,Iowa,Female,70 to 74 years,3962979.15,0,184.43
35,Iowa,Female,75 to 79 years,3637973.4,0,169.31
35,Iowa,Female,80 to 84 years,2727392.36,0,126.93
35,Iowa,Female,85 and over,2334146.32,0,108.63
35,Iowa,Female,Total,52682983.36,128053708.11,2451.78
35,Iowa,Male,15 to 19 years,2758405.82,11106826.33,128.37
35,Iowa,Male,20 to 24 years,1806833.44,7275283.83,84.09
35,Iowa,Male,25 to 29 years,1860955.62,7493208.84,86.61
35,Iowa,Male,30 to 34 years,1985203.38,7993497.19,92.39
35,Iowa,Male,35 to 39 years,2093057.86,8427777.38,97.41
35,Iowa,Male,40 to 44 years,2319610.44,9340000.01,107.95
35,Iowa,Male,45 to 49 years,2164651.4,8716051.48,100.74
35,Iowa,Male,50 to 54 years,1830303.49,7369786.89,85.18
35,Iowa,Male,55 to 59 years,1690879.68,6808391.59,78.69
35,Iowa,Male,60 to 64 years,1721984.55,6933636.55,80.14
35,Iowa,Male,65 to 69 years,1679435.06,6762309.38,78.16
35,Iowa,Male,70 to 74 years,1987645.36,0,92.5
35,Iowa,Male,75 to 79 years,1877616.35,0,87.38
35,Iowa,Male,80 to 84 years,1474931.16,0,68.64
35,Iowa,Male,85 and over,1152259.85,0,53.62
35,Iowa,Male,Total,28403773.47,88226769.47,1321.87
35,Kensas,Female,15 to 19 years,5211944.36,16549179.01,253.94
35,Kensas,Female,20 to 24 years,3799347.79,12063844.58,185.12
35,Kensas,Female,25 to 29 years,3853871.82,12236971.51,187.77
35,Kensas,Female,30 to 34 years,4092292.65,12994015.08,199.39
35,Kensas,Female,35 to 39 years,4368189,13870052.44,212.83
35,Kensas,Female,40 to 44 years,4671395.38,14832805.77,227.61
35,Kensas,Female,45 to 49 years,4694097.93,14904891.83,228.71
35,Kensas,Female,50 to 54 years,3976330.26,12625806.54,193.74
35,Kensas,Female,55 to 59 years,3333084.86,10583347.42,162.4
35,Kensas,Female,60 to 64 years,3173579.09,10076878.2,154.63
35,Kensas,Female,65 to 69 years,3133806.26,9950589.86,152.69
35,Kensas,Female,70 to 74 years,3639355.79,0,177.32
35,Kensas,Female,75 to 79 years,3356581.19,0,163.54
35,Kensas,Female,80 to 84 years,2395920.22,0,116.74
35,Kensas,Female,85 and over,1985978.46,0,96.76
35,Kensas,Female,Total,55685775.06,140688382.26,2713.19
35,Kensas,Male,15 to 19 years,3758323.7,15169809.15,183.12
35,Kensas,Male,20 to 24 years,2220385.52,8962193.61,108.18
35,Kensas,Male,25 to 29 years,2157060.29,8706592.51,105.1
35,Kensas,Male,30 to 34 years,2200199.25,8880715.27,107.2
35,Kensas,Male,35 to 39 years,2204580.32,8898398.68,107.41
35,Kensas,Male,40 to 44 years,2223709.51,8975610.28,108.35
35,Kensas,Male,45 to 49 years,2111724.01,8523600.62,102.89
35,Kensas,Male,50 to 54 years,1818923.68,7341763.84,88.62
35,Kensas,Male,55 to 59 years,1664530.85,6718584.49,81.1
35,Kensas,Male,60 to 64 years,1683611.46,6795600.01,82.03
35,Kensas,Male,65 to 69 years,1562750.97,6307767.98,76.14
35,Kensas,Male,70 to 74 years,1760709.74,0,85.79
35,Kensas,Male,75 to 79 years,1699103.85,0,82.79
35,Kensas,Male,80 to 84 years,1348250.16,0,65.69
35,Kensas,Male,85 and over,1073761.45,0,52.32
35,Kensas,Male,Total,29487624.75,95280636.43,1436.73
35,Kentucky,Female,15 to 19 years,7322415.41,21351707.37,347.31
35,Kentucky,Female,20 to 24 years,5470251.87,15950913.82,259.46
35,Kentucky,Female,25 to 29 years,5828419.36,16995307.92,276.45
35,Kentucky,Female,30 to 34 years,6674733.27,19463106.58,316.59
35,Kentucky,Female,35 to 39 years,7689875.88,22423199.22,364.74
35,Kentucky,Female,40 to 44 years,8612073.81,25112270.97,408.49
35,Kentucky,Female,45 to 49 years,8814231.79,25701751.05,418.07
35,Kentucky,Female,50 to 54 years,7792590.88,22722709.78,369.62
35,Kentucky,Female,55 to 59 years,6987836.66,20376096.58,331.45
35,Kentucky,Female,60 to 64 years,7265039.11,21184401.67,344.59
35,Kentucky,Female,65 to 69 years,7109785.46,20731691.68,337.23
35,Kentucky,Female,70 to 74 years,7938741.32,0,376.55
35,Kentucky,Female,75 to 79 years,6585963.65,0,312.38
35,Kentucky,Female,80 to 84 years,4303734.74,0,204.13
35,Kentucky,Female,85 and over,3127734,0,148.35
35,Kentucky,Female,Total,101523427.21,232013156.66,4815.43
35,Kentucky,Male,15 to 19 years,5759362.31,20654294.29,273.18
35,Kentucky,Male,20 to 24 years,3337472.52,11968884.02,158.3
35,Kentucky,Male,25 to 29 years,3332033.38,11949378.12,158.04
35,Kentucky,Male,30 to 34 years,3752073.59,13455731.38,177.97
35,Kentucky,Male,35 to 39 years,4202311.5,15070379.97,199.32
35,Kentucky,Male,40 to 44 years,4510247.32,16174703.12,213.93
35,Kentucky,Male,45 to 49 years,4223737.72,15147218.94,200.34
35,Kentucky,Male,50 to 54 years,3500152.6,12552289.29,166.02
35,Kentucky,Male,55 to 59 years,3095297.86,11100394.34,146.82
35,Kentucky,Male,60 to 64 years,3262510.57,11700054.6,154.75
35,Kentucky,Male,65 to 69 years,3211637.37,11517612.49,152.33
35,Kentucky,Male,70 to 74 years,3635677.14,0,172.45
35,Kentucky,Male,75 to 79 years,3156511.5,0,149.72
35,Kentucky,Male,80 to 84 years,2190768.82,0,103.91
35,Kentucky,Male,85 and over,1491709.14,0,70.75
35,Kentucky,Male,Total,52661503.34,151290940.57,2497.83
35,Louisiana,Female,15 to 19 years,5516203.54,15464179.81,295.39
35,Louisiana,Female,20 to 24 years,4570681.28,12813493.31,244.76
35,Louisiana,Female,25 to 29 years,4619048.84,12949087.39,247.35
35,Louisiana,Female,30 to 34 years,4548596.87,12751581.64,243.58
35,Louisiana,Female,35 to 39 years,4773320.2,13381573.25,255.61
35,Louisiana,Female,40 to 44 years,5464304.84,15318686.46,292.62
35,Louisiana,Female,45 to 49 years,5709832.05,16006999.88,305.76
35,Louisiana,Female,50 to 54 years,5209834.68,14605302.3,278.99
35,Louisiana,Female,55 to 59 years,4613955.11,12934807.59,247.08
35,Louisiana,Female,60 to 64 years,4600727.35,12897724.74,246.37
35,Louisiana,Female,65 to 69 years,4556585.57,12773977.24,244.01
35,Louisiana,Female,70 to 74 years,5137030.01,0,275.09
35,Louisiana,Female,75 to 79 years,4330102.41,0,231.88
35,Louisiana,Female,80 to 84 years,2816313.88,0,150.81
35,Louisiana,Female,85 and over,2036155.11,0,109.04
35,Louisiana,Female,Total,68502691.72,151897413.62,3668.34
35,Louisiana,Male,15 to 19 years,4122272.88,16053945.73,220.75
35,Louisiana,Male,20 to 24 years,2690934.89,10479685.33,144.1
35,Louisiana,Male,25 to 29 years,2588664.59,10081399.76,138.62
35,Louisiana,Male,30 to 34 years,2496002.68,9720533.47,133.66
35,Louisiana,Male,35 to 39 years,2528676.65,9847780.32,135.41
35,Louisiana,Male,40 to 44 years,2739973.66,10670663.93,146.73
35,Louisiana,Male,45 to 49 years,2588342.62,10080145.89,138.61
35,Louisiana,Male,50 to 54 years,2232252.87,8693375.6,119.54
35,Louisiana,Male,55 to 59 years,2032183.41,7914217.03,108.82
35,Louisiana,Male,60 to 64 years,2117913.63,8248088.24,113.42
35,Louisiana,Male,65 to 69 years,2062194.9,8031094.97,110.43
35,Louisiana,Male,70 to 74 years,2297414.68,0,123.03
35,Louisiana,Male,75 to 79 years,1992022.68,0,106.67
35,Louisiana,Male,80 to 84 years,1403924.02,0,75.18
35,Louisiana,Male,85 and over,990473.85,0,53.04
35,Louisiana,Male,Total,34883248,109820930.28,1868.01
35,Maine,Female,15 to 19 years,2825726.11,9041485.69,136.4
35,Maine,Female,20 to 24 years,2010101.71,6431729.46,97.03
35,Maine,Female,25 to 29 years,2015557.64,6449186.79,97.29
35,Maine,Female,30 to 34 years,2244486.36,7181690.81,108.34
35,Maine,Female,35 to 39 years,2713092.19,8681090.52,130.96
35,Maine,Female,40 to 44 years,3245300.8,10384000.29,156.65
35,Maine,Female,45 to 49 years,3261901.98,10437119.14,157.45
35,Maine,Female,50 to 54 years,2813803.93,9003338.25,135.82
35,Maine,Female,55 to 59 years,2450596.59,7841182.46,118.29
35,Maine,Female,60 to 64 years,2475116.33,7919638.34,119.47
35,Maine,Female,65 to 69 years,2473938.67,7915870.17,119.42
35,Maine,Female,70 to 74 years,2861760.19,0,138.14
35,Maine,Female,75 to 79 years,2634130.83,0,127.15
35,Maine,Female,80 to 84 years,1916546.64,0,92.51
35,Maine,Female,85 and over,1529985.89,0,73.85
35,Maine,Female,Total,37472045.87,91286331.93,1808.78
35,Maine,Male,15 to 19 years,1903955.82,7666350.8,91.9
35,Maine,Male,20 to 24 years,1089254.03,4385922.92,52.58
35,Maine,Male,25 to 29 years,1029684.27,4146063.04,49.7
35,Maine,Male,30 to 34 years,1136121.43,4574636.3,54.84
35,Maine,Male,35 to 39 years,1383918.98,5572402.62,66.8
35,Maine,Male,40 to 44 years,1677302.94,6753724.34,80.96
35,Maine,Male,45 to 49 years,1589456.51,6400007.3,76.72
35,Maine,Male,50 to 54 years,1295921.53,5218077.5,62.55
35,Maine,Male,55 to 59 years,1189493.13,4789539.51,57.42
35,Maine,Male,60 to 64 years,1310444.7,5276555.61,63.26
35,Maine,Male,65 to 69 years,1271809.03,5120987.61,61.39
35,Maine,Male,70 to 74 years,1421321.72,0,68.61
35,Maine,Male,75 to 79 years,1353345.44,0,65.33
35,Maine,Male,80 to 84 years,1027891.48,0,49.62
35,Maine,Male,85 and over,822087.47,0,39.68
35,Maine,Male,Total,19502008.48,59904267.56,941.36
35,Maryland,Female,15 to 19 years,9120079.17,37570128.97,463.51
35,Maryland,Female,20 to 24 years,7527121.66,31007947,382.55
35,Maryland,Female,25 to 29 years,8438169.18,34761003.53,428.85
35,Maryland,Female,30 to 34 years,9054627.92,37300502.78,460.18
35,Maryland,Female,35 to 39 years,10392994.03,42813896.53,528.2
35,Maryland,Female,40 to 44 years,12378047.96,50991318.12,629.09
35,Maryland,Female,45 to 49 years,12127697.15,49959998.96,616.37
35,Maryland,Female,50 to 54 years,9949727.05,40987860.04,505.68
35,Maryland,Female,55 to 59 years,8290476.61,34152584.6,421.35
35,Maryland,Female,60 to 64 years,8061737.6,33210295.16,409.72
35,Maryland,Female,65 to 69 years,7018734.75,28913649.19,356.71
35,Maryland,Female,70 to 74 years,6897811.62,0,350.57
35,Maryland,Female,75 to 79 years,5912275.8,0,300.48
35,Maryland,Female,80 to 84 years,4227223.11,0,214.84
35,Maryland,Female,85 and over,3510916.01,0,178.44
35,Maryland,Female,Total,122907639.62,421669184.88,6246.54
35,Maryland,Male,15 to 19 years,7045742.12,34057728.11,358.09
35,Maryland,Male,20 to 24 years,4132899.53,19977621.4,210.05
35,Maryland,Male,25 to 29 years,4137322.57,19999001.52,210.27
35,Maryland,Male,30 to 34 years,4373211.62,21139242.64,222.26
35,Maryland,Male,35 to 39 years,4753103.38,22975564.51,241.57
35,Maryland,Male,40 to 44 years,5354361.75,25881928.91,272.12
35,Maryland,Male,45 to 49 years,4945107.25,23903673.37,251.33
35,Maryland,Male,50 to 54 years,3901123.4,18857261.29,198.27
35,Maryland,Male,55 to 59 years,3193856.71,15438473.55,162.32
35,Maryland,Male,60 to 64 years,3197864.28,15457845.36,162.53
35,Maryland,Male,65 to 69 years,3023317.01,14614118.26,153.65
35,Maryland,Male,70 to 74 years,3220735.09,0,163.69
35,Maryland,Male,75 to 79 years,2839534.47,0,144.31
35,Maryland,Male,80 to 84 years,2042070.8,0,103.78
35,Maryland,Male,85 and over,1531386.64,0,77.83
35,Maryland,Male,Total,57691636.63,232302458.93,2932.06
35,Massacheusetts,Female,15 to 19 years,12158017.41,49965936.63,579.32
35,Massacheusetts,Female,20 to 24 years,8988120.35,36938576.14,428.28
35,Massacheusetts,Female,25 to 29 years,9183433.02,37741254.74,437.59
35,Massacheusetts,Female,30 to 34 years,9456091.43,38861801.99,450.58
35,Massacheusetts,Female,35 to 39 years,11241864.38,46200812.54,535.67
35,Massacheusetts,Female,40 to 44 years,14053656.54,57756465.44,669.65
35,Massacheusetts,Female,45 to 49 years,14010523.54,57579201.25,667.59
35,Massacheusetts,Female,50 to 54 years,11727677.75,48197365.06,558.82
35,Massacheusetts,Female,55 to 59 years,9765510.4,40133424.49,465.32
35,Massacheusetts,Female,60 to 64 years,9645161.93,39638827.09,459.59
35,Massacheusetts,Female,65 to 69 years,8675768.59,35654900.73,413.4
35,Massacheusetts,Female,70 to 74 years,9145930.3,0,435.8
35,Massacheusetts,Female,75 to 79 years,8442424.75,0,402.28
35,Massacheusetts,Female,80 to 84 years,6340917.55,0,302.14
35,Massacheusetts,Female,85 and over,5366762.36,0,255.72
35,Massacheusetts,Female,Total,148201860.3,488668566.11,7061.74
35,Massacheusetts,Male,15 to 19 years,9475495.4,48213343.51,451.5
35,Massacheusetts,Male,20 to 24 years,5418037.59,27568131.99,258.17
35,Massacheusetts,Male,25 to 29 years,5160161.3,26256002.37,245.88
35,Massacheusetts,Male,30 to 34 years,5230613.03,26614475.8,249.24
35,Massacheusetts,Male,35 to 39 years,6042447.9,30745264.92,287.92
35,Massacheusetts,Male,40 to 44 years,7387205.31,37587677.7,352
35,Massacheusetts,Male,45 to 49 years,7049367.37,35868686.17,335.9
35,Massacheusetts,Male,50 to 54 years,5685500.15,28929038.58,270.91
35,Massacheusetts,Male,55 to 59 years,4605249.54,23432492.85,219.44
35,Massacheusetts,Male,60 to 64 years,4490736.39,22849825.47,213.98
35,Massacheusetts,Male,65 to 69 years,4111218.47,20918757.26,195.9
35,Massacheusetts,Male,70 to 74 years,4389179.06,0,209.14
35,Massacheusetts,Male,75 to 79 years,4314678.44,0,205.59
35,Massacheusetts,Male,80 to 84 years,3436990.18,0,163.77
35,Massacheusetts,Male,85 and over,2644193.33,0,125.99
35,Massacheusetts,Male,Total,79441073.46,328983696.62,3785.33
35,Michigan,Female,15 to 19 years,21080472.75,70854766.15,866.09
35,Michigan,Female,20 to 24 years,15329175.02,51523754.91,629.8
35,Michigan,Female,25 to 29 years,14660339.64,49275694.57,602.32
35,Michigan,Female,30 to 34 years,16640774.63,55932246.36,683.69
35,Michigan,Female,35 to 39 years,19794067.19,66530955.88,813.24
35,Michigan,Female,40 to 44 years,22971115.61,77209512.52,943.77
35,Michigan,Female,45 to 49 years,23531602.16,79093395.5,966.79
35,Michigan,Female,50 to 54 years,21495753.9,72250591.06,883.15
35,Michigan,Female,55 to 59 years,18560013.7,62383109.06,762.54
35,Michigan,Female,60 to 64 years,17966991.5,60389868.69,738.17
35,Michigan,Female,65 to 69 years,16894079.61,56783644.01,694.09
35,Michigan,Female,70 to 74 years,18151479.36,0,745.75
35,Michigan,Female,75 to 79 years,16332018.2,0,671
35,Michigan,Female,80 to 84 years,11860398.31,0,487.28
35,Michigan,Female,85 and over,9187706.95,0,377.48
35,Michigan,Female,Total,264455988.53,702227538.69,10865.16
35,Michigan,Male,15 to 19 years,15700901.1,68290190.61,645.07
35,Michigan,Male,20 to 24 years,8898845.79,38705031.73,365.61
35,Michigan,Male,25 to 29 years,7979104.1,34704666.73,327.82
35,Michigan,Male,30 to 34 years,8798882.17,38270245.55,361.5
35,Michigan,Male,35 to 39 years,10044123.73,43686354.03,412.66
35,Michigan,Male,40 to 44 years,11277460.93,49050685.13,463.33
35,Michigan,Male,45 to 49 years,10665453.22,46388791.87,438.19
35,Michigan,Male,50 to 54 years,9248545.61,40226031.53,379.98
35,Michigan,Male,55 to 59 years,8203788.7,35681919.82,337.05
35,Michigan,Male,60 to 64 years,8212263.27,35718779.49,337.4
35,Michigan,Male,65 to 69 years,7662743.34,33328673.29,314.82
35,Michigan,Male,70 to 74 years,8018520.92,0,329.44
35,Michigan,Male,75 to 79 years,7208908.66,0,296.18
35,Michigan,Male,80 to 84 years,5517948.9,0,226.7
35,Michigan,Male,85 and over,3771104.77,0,154.94
35,Michigan,Male,Total,131208595.23,464051369.8,5390.7
35,Minnesota,Female,15 to 19 years,8631439.85,32896727.09,405.7
35,Minnesota,Female,20 to 24 years,6509970.9,24811241.22,305.98
35,Minnesota,Female,25 to 29 years,7100328.13,27061250.59,333.73
35,Minnesota,Female,30 to 34 years,7110791.31,27101128.59,334.22
35,Minnesota,Female,35 to 39 years,7605436.71,28986354.55,357.47
35,Minnesota,Female,40 to 44 years,8864704.83,33785762.36,416.66
35,Minnesota,Female,45 to 49 years,8945540.16,34093847.44,420.46
35,Minnesota,Female,50 to 54 years,7451146.17,28398312.02,350.22
35,Minnesota,Female,55 to 59 years,6186947.68,23580113.26,290.8
35,Minnesota,Female,60 to 64 years,5829288.35,22216977.85,273.99
35,Minnesota,Female,65 to 69 years,5371090.85,20470664.55,252.45
35,Minnesota,Female,70 to 74 years,5836998.26,0,274.35
35,Minnesota,Female,75 to 79 years,5209820.49,0,244.87
35,Minnesota,Female,80 to 84 years,3903586.7,0,183.48
35,Minnesota,Female,85 and over,3456501.82,0,162.46
35,Minnesota,Female,Total,98013592.21,303402379.51,4606.84
35,Minnesota,Male,15 to 19 years,6645025.66,30820308.77,312.33
35,Minnesota,Male,20 to 24 years,3992867.39,18519327.41,187.67
35,Minnesota,Male,25 to 29 years,4042769.44,18750778.24,190.02
35,Minnesota,Male,30 to 34 years,4075531.14,18902730.34,191.56
35,Minnesota,Male,35 to 39 years,4256196.61,19740675.27,200.05
35,Minnesota,Male,40 to 44 years,4814742.16,22331266.66,226.3
35,Minnesota,Male,45 to 49 years,4485294.31,20803253.85,210.82
35,Minnesota,Male,50 to 54 years,3515091.9,16303355.83,165.22
35,Minnesota,Male,55 to 59 years,3058382.84,14185092.48,143.75
35,Minnesota,Male,60 to 64 years,3019991.21,14007028.18,141.95
35,Minnesota,Male,65 to 69 years,2841777.05,13180452.66,133.57
35,Minnesota,Male,70 to 74 years,3106779.02,0,146.03
35,Minnesota,Male,75 to 79 years,2844394.04,0,133.69
35,Minnesota,Male,80 to 84 years,2138637.19,0,100.52
35,Minnesota,Male,85 and over,1661405.93,0,78.09
35,Minnesota,Male,Total,54498885.88,207544269.69,2561.56
35,Mississippi,Female,15 to 19 years,3626484.02,10326204.9,201.26
35,Mississippi,Female,20 to 24 years,2709226.53,7714366.91,150.36
35,Mississippi,Female,25 to 29 years,2756346.23,7848537.53,152.97
35,Mississippi,Female,30 to 34 years,2965757.29,8444823.51,164.59
35,Mississippi,Female,35 to 39 years,3356284.55,9556827.43,186.27
35,Mississippi,Female,40 to 44 years,3731065.97,10623996,207.07
35,Mississippi,Female,45 to 49 years,3890501.01,11077978.1,215.91
35,Mississippi,Female,50 to 54 years,3546606.12,10098757.19,196.83
35,Mississippi,Female,55 to 59 years,3058925.05,8710113.34,169.76
35,Mississippi,Female,60 to 64 years,3027072.59,8619415.29,168
35,Mississippi,Female,65 to 69 years,3110788.32,8857791.03,172.64
35,Mississippi,Female,70 to 74 years,3723836.6,0,206.66
35,Mississippi,Female,75 to 79 years,3075808.33,0,170.7
35,Mississippi,Female,80 to 84 years,1970529.43,0,109.36
35,Mississippi,Female,85 and over,1442731.94,0,80.07
35,Mississippi,Female,Total,45991963.97,101878811.23,2552.45
35,Mississippi,Male,15 to 19 years,2595284.24,9853230.35,144.03
35,Mississippi,Male,20 to 24 years,1564292.95,5938979.09,86.81
35,Mississippi,Male,25 to 29 years,1508120.94,5725717,83.7
35,Mississippi,Male,30 to 34 years,1587167.37,6025823.87,88.08
35,Mississippi,Male,35 to 39 years,1706992.06,6480749.1,94.73
35,Mississippi,Male,40 to 44 years,1800398.05,6835373.34,99.92
35,Mississippi,Male,45 to 49 years,1697011.89,6442858.5,94.18
35,Mississippi,Male,50 to 54 years,1461332.61,5548080.88,81.1
35,Mississippi,Male,55 to 59 years,1336276.27,5073293.23,74.16
35,Mississippi,Male,60 to 64 years,1454478.05,5522056.93,80.72
35,Mississippi,Male,65 to 69 years,1477999.67,5611358.88,82.03
35,Mississippi,Male,70 to 74 years,1734332.46,0,96.25
35,Mississippi,Male,75 to 79 years,1451299.54,0,80.54
35,Mississippi,Male,80 to 84 years,1010746.1,0,56.09
35,Mississippi,Male,85 and over,723879.26,0,40.17
35,Mississippi,Male,Total,23109611.48,69057521.17,1282.53
35,Missouri,Female,15 to 19 years,8490212.56,27415393.55,431.5
35,Missouri,Female,20 to 24 years,7188692.85,23212710.21,365.35
35,Missouri,Female,25 to 29 years,7594205.2,24522133.32,385.96
35,Missouri,Female,30 to 34 years,7655251.23,24719254.54,389.06
35,Missouri,Female,35 to 39 years,8271675.77,26709725.45,420.39
35,Missouri,Female,40 to 44 years,9129683.69,29480283.28,464
35,Missouri,Female,45 to 49 years,9510125.1,30708750.88,483.33
35,Missouri,Female,50 to 54 years,8242310.94,26614904.72,418.9
35,Missouri,Female,55 to 59 years,6990376.46,22572334.97,355.27
35,Missouri,Female,60 to 64 years,6948932.78,22438510.89,353.17
35,Missouri,Female,65 to 69 years,6944272.22,22423461.68,352.93
35,Missouri,Female,70 to 74 years,7780902.81,0,395.45
